x,y
576.0,21.54945196
2500.0,47.46446305
225.0,17.21865634
1444.0,36.58639803
7569.0,87.28898389
1296.0,32.46387493
144.0,10.78089683
6561.0,80.76339859999999
625.0,24.61215147
25.0,6.963319071
256.0,11.23757338
256.0,13.53290206
576.0,24.60323899
1521.0,39.40049976
2916.0,48.43753838
3600.0,61.69900319
676.0,26.92832418
5329.0,70.40520550000001
841.0,29.34092408
961.0,25.30895192
4624.0,69.02934339
7569.0,84.99484703
3364.0,57.04310305
2916.0,50.5921991
7056.0,83.02772202
3364.0,57.05752706
2401.0,47.95883341
400.0,24.34226432
8100.0,94.68488281
2304.0,48.03970696
16.0,7.08132338
625.0,21.99239907
1764.0,42.33151664
0.0,0.329089443
3600.0,61.92303698
8649.0,91.17716423
1521.0,39.45358014
49.0,5.996069607000001
441.0,22.59015942
4624.0,61.18044414
7056.0,85.02778957
0.0,-1.28631089
3364.0,61.94273962
361.0,21.96033347
1296.0,33.66194193
361.0,17.60946242
3481.0,58.5630564
2601.0,52.82390762
361.0,22.136348100000003
1089.0,35.07467353
7225.0,86.18822311
1936.0,42.63227697
25.0,4.09817744
3481.0,61.222986399999996
196.0,17.70677576
81.0,11.85312574
5625.0,80.23051695
4761.0,62.64931741
100.0,9.616859804
289.0,20.02797699
3364.0,61.7510743
5476.0,71.61010303
441.0,23.77154623
2601.0,51.90142035
361.0,22.66073682
2500.0,50.02897927
576.0,26.68794368
0.0,0.376911899
144.0,6.806419002
5625.0,77.33986001
441.0,28.90260209
4096.0,66.7346608
25.0,0.707510638
3364.0,57.07748383
1024.0,28.41453196
1681.0,44.46272123
49.0,7.459605998
16.0,2.3167081119999997
25.0,4.928546187
2401.0,52.50336074
8100.0,91.19109623
9.0,8.489164326000001
121.0,6.9633719670000005
1024.0,31.97989959
6889.0,81.42812049999999
625.0,22.62365422
6889.0,78.52505087
676.0,25.80714057
5776.0,73.51081775
9025.0,91.775467
2809.0,49.21863516
5929.0,80.50445387
1764.0,50.05636123
625.0,25.46292549
2916.0,55.32164264
3025.0,59.124488799999995
0.0,1.100686692
5329.0,71.98020786
1225.0,30.13666408
7396.0,83.88427405
8100.0,89.91004752
169.0,8.335654576
2116.0,47.88388961
2116.0,45.00397413
1024.0,31.15664574
64.0,9.190375682
5041.0,74.83135003
784.0,30.23177607
576.0,24.21914027
3136.0,57.87219151
2401.0,50.61728392
6241.0,78.67470043
8100.0,86.236707
7921.0,89.10409255
1681.0,43.26595082
729.0,26.68273277
3364.0,59.46383041
676.0,28.90055826
961.0,31.300416
4900.0,71.1433266
5041.0,68.47392059999999
1521.0,39.98238856
49.0,4.075776144
2304.0,47.85817542
3136.0,51.20390217
2025.0,43.9367213
1681.0,38.13626679
9.0,3.5746616319999998
1369.0,36.413995799999995
576.0,22.21908523
4624.0,63.531257200000006
2209.0,49.86702787
729.0,21.53140009
4624.0,64.05710234
5476.0,70.77549842
9025.0,92.15749762
6241.0,81.22259156
441.0,25.10114067
9025.0,94.08853397
2916.0,53.25166165
3136.0,59.16236621
6400.0,75.24148428
676.0,28.22325833
625.0,25.33323728
64.0,6.364615702999999
9025.0,95.46092159999999
8836.0,88.64183756
2916.0,58.70318693
49.0,6.815491279
9801.0,99.40394676
1296.0,32.77049249
2304.0,47.058678799999996
4225.0,60.53321778
1764.0,40.30929858
8649.0,89.42222685
7396.0,86.82132066
676.0,26.11697543
2601.0,53.26657596
10000.0,96.62327888
8836.0,95.78441027
36.0,6.047286687000001
576.0,24.47387908
5625.0,75.96844763
49.0,3.8293810089999996
2809.0,52.51703683
5329.0,72.80457527
256.0,14.10999096
6400.0,80.86087062
5929.0,77.01988215
7921.0,86.26972444
6400.0,77.13735466
3025.0,51.47649476
361.0,17.34557531
3136.0,57.72853572
2209.0,44.15029394
3136.0,59.24362743
4.0,-1.053275611
6724.0,86.79002254
3249.0,60.14031858
1936.0,44.04222058
676.0,24.522748800000002
2704.0,52.95305521
1681.0,43.16133498
1936.0,45.67562576
9.0,-2.830749501
961.0,29.19693178
9409.0,96.49812401
441.0,22.5453232
289.0,20.10741433
49.0,4.035430253
3721.0,61.14568518
100.0,13.97163653
2704.0,55.34529893
100.0,12.18441166
4225.0,64.00077658
5041.0,70.3188322
16.0,-0.936895047
576.0,18.91422276
676.0,23.87590331
2601.0,47.5775361
1764.0,43.2736092
3844.0,66.48278755
5476.0,75.72605529
5929.0,80.59643338
9.0,-2.235879852
2500.0,47.04654956
576.0,21.59635575
1369.0,32.87558963
3364.0,57.95782956
2704.0,52.24760027
729.0,24.58286902
196.0,12.12573805
10000.0,100.0158026
12462011.051105255,
5184.0,74.04682658
25.0,1.6119474669999998
5041.0,70.36836307
2916.0,52.26831735
7056.0,83.1286166
1764.0,43.64765048
2916.0,49.44785426
5476.0,72.6356699
2916.0,52.78130641
2809.0,57.11195136
6084.0,79.10506290000001
9409.0,101.6228548
2401.0,53.5825402
5041.0,68.92139297
2304.0,46.9666961
2601.0,51.02642868
7921.0,85.52073551
9801.0,99.51685756
8649.0,94.63911256
2401.0,46.78357742
324.0,21.21321959
4225.0,58.37266004
6889.0,87.22059677
10000.0,102.4967859
1681.0,43.88314335
2704.0,53.06655757
841.0,26.33464785
9409.0,98.52008934
49.0,9.400497579
2601.0,52.94026699
3364.0,53.83020877
2500.0,45.94511142
4489.0,65.0132736
7921.0,86.5069584
5776.0,75.63280796
1225.0,36.78035027
9801.0,100.5328916
961.0,29.04466136
2704.0,51.70352433
121.0,9.199954717999999
4356.0,71.70015848
2500.0,49.82634062
1521.0,37.49971096
3600.0,53.65084683
1225.0,33.92561965
2809.0,49.92639685
196.0,8.148154262
2401.0,49.72359037
256.0,16.16712757
5776.0,75.30033002
169.0,9.577368567999999
2601.0,48.38088357
4900.0,72.95331671
9604.0,92.59573853
7396.0,88.85523586
10000.0,99.00361771
2116.0,45.09439571
2601.0,46.94362684
2500.0,48.33449605
8281.0,94.92329574
2304.0,47.78165248
6561.0,81.28960746
1444.0,37.83155021
1600.0,39.69185252
6241.0,76.92664854
9216.0,88.02990531
3600.0,56.99178872
4900.0,72.58929383
1936.0,44.98103442
121.0,11.99017641
36.0,1.919513328
25.0,1.6288260730000002
5184.0,66.27746655
3025.0,57.53887255
9025.0,94.70291077
1681.0,41.21469904
625.0,25.04169243
1.0,3.7782099139999996
3025.0,50.50711779
16.0,9.682408486
2304.0,48.88147608
3025.0,54.40348599
5625.0,71.70233156
4624.0,69.35848388
10000.0,99.98491591
625.0,26.03323718
5625.0,75.48910307
1156.0,36.59623056
1444.0,40.95102191
8464.0,86.78316267
441.0,15.50701184
7744.0,85.86077871
5625.0,79.20610113
5776.0,80.80643766
1936.0,48.59717283
100.0,13.93415049
441.0,27.3051179
256.0,14.00226297
1024.0,33.67416
169.0,13.11612884
676.0,24.76649193
4900.0,73.68477876
5929.0,77.53149541
5929.0,76.24503196
7744.0,88.0578931
1225.0,35.02445799
576.0,21.65857739
289.0,17.33681562
8281.0,94.36778957
1024.0,33.43396307
1296.0,32.52179399
7921.0,90.57741298
4761.0,71.25634126
900.0,31.23212856
36.0,5.3988400610000005
484.0,18.56241391
4489.0,71.97121038
81.0,5.225759566
5476.0,73.5964342
2500.0,49.76948983
7225.0,82.69087513
9.0,1.652309089
0.0,-3.836652144
3481.0,62.03811556
3844.0,61.26514581
289.0,13.24991628
8100.0,88.61672694
529.0,21.13655528
361.0,23.85017475
8649.0,92.01203405
196.0,10.26712261
3364.0,54.14681616
7569.0,87.00645713
1369.0,37.69447352
400.0,19.62278654
1225.0,34.78561007
3969.0,62.03190983
3136.0,52.67003801
3844.0,58.09031476
9604.0,97.19448821
8100.0,90.50155298
2601.0,50.5123462
8649.0,94.45211871
484.0,21.10794636
1444.0,37.36298431
169.0,10.28574844
9604.0,96.04932416
9801.0,100.0953697
961.0,30.6063167
8836.0,96.19000542
5329.0,71.30828034
1369.0,34.59311043
529.0,19.02332876
121.0,10.76669688
7744.0,90.5799868
2209.0,48.71787679
6241.0,78.74139764
8281.0,85.23492274
5041.0,71.65789964
100.0,8.938990554
1521.0,39.89606046
8464.0,91.85091116
9801.0,99.11200375
784.0,26.22196486
1024.0,33.21584226
1024.0,35.72392691
5625.0,76.88604495
9801.0,99.30874567
729.0,25.77161074
4096.0,67.85169407
9604.0,98.50371084
1444.0,31.11331895
2116.0,45.51171028
169.0,12.65537808
9216.0,95.56065366
81.0,9.526431641
1156.0,36.10893209
2401.0,46.43628318
1.0,-3.83998112
2500.0,48.97302037
8836.0,93.25305499
729.0,23.47650968
400.0,17.13551132
144.0,14.55896144
2025.0,41.53992729
8281.0,91.64730552
3721.0,66.16652565
100.0,9.230857489
2209.0,47.41377893
1089.0,34.76441561
7056.0,86.10796637
576.0,21.81267954
2304.0,48.89963951
2304.0,46.78108638
81.0,12.91328547
8649.0,94.55203143
9801.0,94.97068753
64.0,2.379172481
400.0,21.47982988
1444.0,35.79795462
6084.0,82.0763803
6561.0,78.87097714
1764.0,47.2492425
9025.0,96.18852325
6084.0,78.38491927
1936.0,42.94274064
4624.0,64.43231595
7569.0,84.21191485
3364.0,57.3069783
2704.0,52.52101436
676.0,25.744024300000003
5625.0,75.42283401
2304.0,53.62523007
5041.0,75.14466308
5929.0,74.12151511
1156.0,36.24807243
576.0,20.21665898
4900.0,66.94758118
841.0,34.07278254
5776.0,73.13850045
9604.0,92.85929155
784.0,28.36793808
7569.0,85.59308727
81.0,10.68453755
7569.0,86.10708624
1089.0,33.22031418
4096.0,66.09563422
289.0,19.30486546
2401.0,48.84542083
9025.0,93.73176312
5625.0,75.45758614
7921.0,91.24239226
6561.0,87.15690853
625.0,25.53752833
2209.0,46.06629478
2500.0,49.65277661
25.0,7.382244165
4624.0,71.11189935
7056.0,83.50570521
64.0,8.791139892999999
1681.0,33.30638903
676.0,26.40362524
7921.0,91.72960726
6084.0,82.53030719
1156.0,36.67762733
8464.0,86.98450355
729.0,32.34784175
144.0,16.78353974
4.0,1.5765843830000001
484.0,17.4618141
0.0,2.116113029
676.0,24.34804332
2500.0,48.29491198
7056.0,85.52145453
4900.0,73.71434779
4356.0,63.15189497
1764.0,38.46213684
361.0,19.47100788
8836.0,94.07428225
5041.0,67.92051286
361.0,22.58096241
256.0,16.01629889
2401.0,48.43307886
841.0,29.667359899999997
841.0,26.65566328
7396.0,86.28206739
2500.0,50.82304924
7396.0,88.57251713
900.0,32.59980745
529.0,21.02469368
400.0,20.72894979
256.0,20.38051187
3249.0,57.25180153
64.0,6.967537054
64.0,10.240085
3844.0,64.94841088
3025.0,55.35893915
900.0,31.24365589
7396.0,90.72048818
3844.0,58.750127
2601.0,55.85003198
3721.0,60.19925869
7396.0,85.03295412
3721.0,60.38823085
441.0,18.44679787
6561.0,82.18839247
9409.0,94.2963344
25.0,7.682024586
3721.0,61.01858089
2209.0,53.60562216
9604.0,94.47728801
900.0,27.9645947
3969.0,62.55662585
0.0,1.406254414
10000.0,101.7003412
324.0,13.84973988
900.0,28.99769315
9604.0,99.04315693
256.0,15.56135514
484.0,24.63528393
3025.0,53.98393374
1849.0,42.91449728
5625.0,74.29662112
8281.0,91.17012883
2116.0,49.42440876
7225.0,82.47683519
3025.0,56.15303953
1296.0,37.17063131
2401.0,46.36928662
8836.0,97.02383456
1849.0,40.83182104
484.0,24.08498313
1369.0,41.14386358
576.0,21.97388066
9025.0,100.740897
3721.0,61.19971596
5625.0,74.39517002
4624.0,69.04377173
3364.0,56.68718792
25.0,5.860391715
2809.0,55.72021356
6400.0,79.22021816
6889.0,86.30177517
625.0,25.26971886
1156.0,36.33294447
676.0,27.65574228
8100.0,94.79690531
3600.0,58.67366671
2401.0,56.15934471
361.0,18.40919388
8464.0,86.26936988
841.0,26.59436195
64.0,8.452520159
3249.0,56.18131518
841.0,27.65452669
361.0,20.87391785
6561.0,77.83354439
2500.0,50.01787825
225.0,9.290856256
4900.0,75.02847249999999
1521.0,38.3037698
1849.0,44.70786405
441.0,22.51016575
9604.0,102.49594520000001
7396.0,86.76845244
256.0,13.89748578
625.0,24.81824269
961.0,33.94224862
8649.0,92.26970059
4489.0,68.73365081
2401.0,47.38516883
625.0,32.37576914
7744.0,87.67388681
2916.0,54.57648371
441.0,18.06450222
64.0,7.896539841
1024.0,35.00341078
1225.0,36.72823317
4489.0,65.84975426
8100.0,89.59295492
3481.0,61.69026202
225.0,11.60499315
4489.0,71.08268029999999
1764.0,43.71901164
1936.0,41.57421008
5929.0,74.25552425
4624.0,66.28310437
1296.0,36.62438077
121.0,10.32374866
100.0,7.156457657000001
4225.0,67.88603132
9604.0,101.10975909999999
9604.0,98.6132033
2401.0,50.19083844
961.0,27.83896261
3136.0,55.9249564
4900.0,76.47340872
8281.0,92.05756378
625.0,27.35245439
2916.0,55.32083476
1521.0,41.39990349
8281.0,93.59057024
9.0,5.297054029
484.0,21.01429422
4.0,2.2670594509999997
4.0,-0.121860502
4225.0,66.49546208
5041.0,73.83637687
1764.0,42.10140878
5776.0,77.35135732
1849.0,41.02251779
64.0,14.75305272
7396.0,83.28199022
7569.0,89.93374342
9.0,2.286571686
3364.0,55.61421297
3844.0,62.15313408
7921.0,89.55803528
9025.0,94.00291863
784.0,26.78023848
0.0,-0.764537626
1.0,0.28286600300000003
2401.0,44.26800515
441.0,19.85174138
2116.0,47.15960005
121.0,8.359366572
7921.0,92.08157084
1369.0,41.88734051
841.0,30.541312899999994
1936.0,46.87654473
9216.0,96.35659485
256.0,17.917069899999998
5476.0,71.67949917
1225.0,32.64997554
1764.0,39.34482965
256.0,17.03401999
3136.0,52.87524074
324.0,15.85414849
10000.0,108.8716183
2916.0,49.30477253
8464.0,89.4749477
3969.0,63.67348242
6561.0,83.78410946
5329.0,73.51136922
2304.0,46.80297244
1.0,5.809946802000001
7225.0,85.23027975
196.0,10.58213964
625.0,21.37698317
2025.0,46.0537745
9604.0,95.2389253
9409.0,94.15149206
3364.0,54.54868046
8649.0,87.36260449
7744.0,88.47741598
7921.0,84.48045678
2209.0,48.79647071
36.0,10.76675683
1156.0,30.48882921
900.0,29.76846185
256.0,13.51574749
7396.0,86.12955884
1600.0,43.30022747
2704.0,51.92110232
225.0,16.49185287
16.0,7.998073432000001
9025.0,97.66689567
9801.0,89.80545367
1225.0,38.07166567
3364.0,60.27852322
100.0,6.709195759
256.0,18.35488924
2809.0,56.37058203
3364.0,62.80064204
1764.0,41.25155632
576.0,19.42637541
7056.0,82.88935804
4096.0,63.61364981
144.0,11.29627199
3721.0,60.02274882
5625.0,72.60339326
225.0,11.87964573
10000.0,100.7012737
1849.0,45.12420809
169.0,14.81106804
2304.0,48.09368034
2025.0,42.29145672
2704.0,52.73389794
1156.0,36.72396986
900.0,28.64535198
4225.0,62.16675273
10000.0,95.58459518
4489.0,66.04325304
9801.0,99.9566225
2025.0,46.14941984
7569.0,89.13754963
5329.0,69.71787806
81.0,12.31736648
6561.0,78.20296268
5184.0,71.30995371
6561.0,81.45544709
3364.0,58.59500642
8649.0,94.62509374
6724.0,88.60376995
4356.0,63.64868529
9409.0,94.9752655
